id,user_id,pair_id,experiment_id,answer,duration
10899,12,20,1,maybe,37187
10900,12,21,1,maybe,25661
10901,12,22,1,yes,159575
10902,12,23,1,no,448038
10903,12,24,1,maybe,310262
10904,12,25,1,maybe,67020
10905,12,26,1,maybe,721436
10906,12,27,1,maybe,116290
10907,12,28,1,maybe,40551
10908,12,29,1,yes,312405
10909,12,30,1,maybe,21583
10910,12,31,1,yes,36268
10911,12,32,1,maybe,48770
10912,12,33,1,yes,65028
10913,12,34,1,maybe,95484
10914,12,35,1,maybe,157366
10915,12,36,1,maybe,106094
10916,12,37,1,yes,693224
10917,12,38,1,maybe,29307
10918,12,39,1,maybe,55356
10919,12,40,1,maybe,12325
10920,12,41,1,yes,22609
10921,12,42,1,yes,4243
10922,12,43,1,maybe,51787
10923,12,44,1,maybe,92835
10924,12,45,1,maybe,143661
10925,12,46,1,maybe,46226
10926,12,47,1,maybe,20566
10927,12,48,1,maybe,74735
10928,12,49,1,maybe,161992
10929,12,50,1,maybe,6318
10930,12,51,1,maybe,69389
10931,12,52,1,maybe,23541
10932,12,53,1,yes,42478
10933,12,54,1,yes,64796
10934,12,55,1,yes,7364
10935,12,56,1,maybe,20920
10936,12,57,1,yes,408195
10937,12,58,1,maybe,24592
10938,12,59,1,maybe,18810
10939,12,60,1,maybe,7466
10940,12,61,1,yes,70332
10941,12,62,1,maybe,82866
10942,12,63,1,yes,6498
10943,12,64,1,maybe,25796
10944,12,65,1,yes,3926
10945,12,66,1,maybe,65912
10946,12,67,1,maybe,77637
10947,12,68,1,maybe,18633
10948,12,69,1,maybe,45256
10949,12,70,1,maybe,10047
10950,12,71,1,yes,27020
10951,12,72,1,maybe,13626
10952,12,73,1,yes,10313
10953,12,74,1,maybe,4809
10954,12,75,1,maybe,69525
10955,12,76,1,yes,11071
10956,12,77,1,yes,20278
10957,12,78,1,yes,56524
10958,12,79,1,maybe,54973
10959,12,80,1,maybe,18255
10960,12,81,1,maybe,17432
10961,12,82,1,maybe,59876
10962,12,83,1,maybe,12863
10963,12,84,1,maybe,9802
10964,12,85,1,yes,14073
10965,12,86,1,maybe,24657
10966,12,87,1,maybe,19371
10967,12,88,1,maybe,87245
10968,12,89,1,yes,4132
10969,12,90,1,maybe,8092
10970,12,91,1,yes,25047
10971,12,92,1,maybe,13298
10972,12,93,1,maybe,14310
10973,12,94,1,maybe,4524
10974,12,95,1,maybe,9821
10975,12,96,1,yes,4117
10976,12,97,1,maybe,30677
10977,12,98,1,maybe,509317
10978,12,99,1,maybe,21739
10979,12,100,1,yes,24491
10980,12,101,1,maybe,16204
10981,12,102,1,maybe,115619
10982,12,103,1,maybe,48463
10983,12,104,1,yes,121390
10984,12,105,1,maybe,4938
10985,12,106,1,maybe,34131
10986,12,107,1,maybe,26063
10987,12,108,1,yes,26418
10988,12,109,1,yes,10674
10989,12,110,1,yes,18249
10990,12,111,1,maybe,194126
10991,12,112,1,maybe,19104
10992,12,113,1,maybe,19951
10993,12,114,1,yes,8500
10994,12,115,1,yes,44362
10995,12,116,1,maybe,110294
10996,12,117,1,maybe,14864
10997,12,118,1,maybe,2407
10998,12,119,1,maybe,30726
10999,12,120,1,maybe,3729
11000,12,121,1,maybe,24620
11001,12,122,1,maybe,8858
11002,12,123,1,maybe,10120
11003,12,124,1,maybe,37662
11004,12,125,1,maybe,16216
11005,12,126,1,yes,3339
11006,12,127,1,maybe,158243
11007,12,128,1,maybe,1662
11008,12,129,1,maybe,6873
11009,12,130,1,maybe,14155
11010,12,131,1,maybe,7434
11011,12,132,1,maybe,19779
11012,12,133,1,yes,35882
11013,12,134,1,maybe,354836
11014,12,135,1,yes,18143
11015,12,136,1,yes,19011
11016,12,137,1,maybe,66772
11017,12,138,1,maybe,22935
11018,12,139,1,maybe,24897
11019,12,140,1,maybe,39011
11020,12,141,1,maybe,18999
11021,12,142,1,maybe,6756
11022,12,143,1,yes,18877
11023,12,144,1,maybe,38359
11024,12,145,1,no,11897
11025,12,146,1,maybe,22769
11026,12,147,1,maybe,14877
11027,12,148,1,maybe,26486
11028,12,149,1,maybe,13937
11029,12,150,1,maybe,15558
11030,12,151,1,maybe,15292
11031,12,152,1,maybe,16995
11032,12,153,1,maybe,244755
11033,12,154,1,maybe,17976
11034,12,155,1,maybe,3730
11035,12,156,1,maybe,12099
11036,12,157,1,yes,34737
11037,12,158,1,maybe,33395
11038,12,159,1,maybe,174984
11039,12,160,1,maybe,16589
11040,12,161,1,maybe,29193
11041,12,162,1,maybe,15390
11042,12,163,1,maybe,47156
11043,12,164,1,maybe,12859
11044,12,165,1,maybe,10060
11045,12,166,1,maybe,13561
11046,12,167,1,maybe,8784
11047,12,168,1,yes,24422
11048,12,169,1,maybe,66191
11049,12,170,1,maybe,7843
11050,12,171,1,maybe,31271
11051,12,172,1,maybe,5249
11052,12,173,1,yes,15803
11053,12,174,1,maybe,26245
11054,12,175,1,yes,11135
11055,12,176,1,maybe,9426
11056,12,177,1,maybe,2585
11057,12,178,1,maybe,25018
11058,12,179,1,maybe,21868
11059,12,180,1,maybe,58455
11060,12,181,1,maybe,20304
11061,12,182,1,maybe,13305
11062,12,183,1,yes,71726
11063,12,184,1,maybe,24321
11064,12,185,1,maybe,9586
11065,12,186,1,maybe,13632
11066,12,187,1,yes,35673
11067,12,188,1,maybe,21015
11068,12,189,1,yes,24721
11069,12,190,1,maybe,26115
11070,12,191,1,maybe,27552
11071,12,192,1,yes,3986
11072,12,193,1,yes,13531
11073,12,194,1,yes,3516
11074,12,195,1,maybe,33888
11075,12,196,1,maybe,110150
11076,12,197,1,maybe,8017
11077,12,198,1,maybe,8624
11078,12,199,1,maybe,35199
11079,12,200,1,maybe,4239
11080,12,201,1,maybe,8834
11081,12,202,1,maybe,8490
11082,12,203,1,maybe,6972
11083,12,204,1,maybe,3156206
11084,12,205,1,yes,8438
11085,12,206,1,yes,21824
11086,12,207,1,maybe,4601377
11087,12,208,1,maybe,312983
11088,12,209,1,maybe,17585
11089,12,210,1,yes,103254
11090,12,211,1,maybe,61742
11091,12,212,1,maybe,39066
11092,12,213,1,maybe,109933
11093,12,214,1,maybe,8368
11094,12,215,1,yes,3875
11095,12,216,1,maybe,15771
11096,12,217,1,maybe,70671
11097,12,218,1,maybe,187740
11098,12,219,1,yes,5571
11099,12,220,1,maybe,22827
11100,12,221,1,maybe,122785
11101,12,222,1,maybe,9060
11102,12,223,1,maybe,35156
11103,12,224,1,maybe,22402
11104,12,225,1,yes,48774
11105,12,226,1,yes,118081
11106,12,227,1,maybe,228053
11107,12,228,1,maybe,501695
11108,12,229,1,yes,5480
11109,12,230,1,maybe,27839
11110,12,231,1,maybe,40213
11111,12,232,1,yes,12401
11112,12,233,1,maybe,4988
11113,12,234,1,maybe,112348
11114,12,235,1,maybe,52811
11115,12,236,1,maybe,2607
11116,12,237,1,maybe,10040
11117,12,238,1,maybe,22201
11118,12,239,1,yes,3470
11119,12,240,1,yes,3913
11120,12,241,1,maybe,18007
11121,12,242,1,maybe,64687
11122,12,243,1,maybe,10563
11123,12,244,1,maybe,27384
11124,12,245,1,maybe,52978
11125,12,246,1,maybe,135953
11126,12,247,1,maybe,64193
11127,12,248,1,maybe,13617
11128,12,249,1,maybe,8628
11129,12,250,1,maybe,14805
11130,12,251,1,maybe,93321
11131,12,252,1,maybe,10430
11132,12,253,1,yes,7801
11133,12,254,1,maybe,45085
11134,12,255,1,maybe,62491
11135,12,256,1,maybe,19074
11136,12,257,1,maybe,48076
11137,12,258,1,maybe,12603
11138,12,259,1,maybe,185474
11139,12,260,1,maybe,13446
11140,12,261,1,yes,96508
11141,12,262,1,maybe,127901
11142,12,263,1,maybe,4728
11143,12,264,1,yes,20334
11144,12,265,1,maybe,34169
11145,12,266,1,maybe,36381
11146,12,267,1,yes,8293
11147,12,268,1,yes,36672
11148,12,269,1,yes,43094
11149,12,270,1,maybe,5057
11150,12,271,1,maybe,10469
11151,12,272,1,maybe,6512
11152,12,273,1,maybe,22381
11153,12,274,1,yes,21852
11154,12,275,1,yes,35437
11155,12,276,1,yes,22296
11156,12,277,1,maybe,76529
11157,12,278,1,yes,15737
11158,12,279,1,maybe,37287
11159,12,280,1,maybe,8296
11160,12,281,1,yes,19962
11161,12,282,1,maybe,26376
11162,12,283,1,maybe,9285
11163,12,284,1,yes,28744
11164,12,285,1,maybe,431753
11165,12,286,1,yes,14593
11166,12,287,1,maybe,16459
11167,12,288,1,maybe,32417
11168,12,289,1,maybe,56409
11169,12,290,1,maybe,28970
11170,12,291,1,maybe,9710
11171,12,292,1,maybe,14345
11172,12,293,1,yes,3329
11173,12,294,1,maybe,26217
11174,12,295,1,maybe,22897
11175,12,296,1,yes,5866
11176,12,297,1,maybe,30525
11177,12,298,1,maybe,11487
11178,12,299,1,maybe,6123
11179,12,300,1,maybe,16292
11180,12,301,1,no,64957
11181,12,302,1,maybe,12417
11182,12,303,1,yes,76797
11183,12,304,1,maybe,33054
11184,12,305,1,yes,50012
11185,12,306,1,yes,4757
11186,12,307,1,yes,4697
11187,12,308,1,maybe,33027
11188,12,309,1,yes,8570
11189,12,310,1,maybe,11058
11190,12,311,1,yes,23972
11191,12,312,1,maybe,31028
11192,12,313,1,maybe,13125
11193,12,314,1,maybe,426423
11194,12,315,1,maybe,7214
11195,12,316,1,maybe,5324
11196,12,317,1,maybe,185007
11197,12,318,1,yes,152570
11198,12,319,1,yes,16217
11199,12,320,1,yes,3059
11200,12,321,1,maybe,6177
11201,12,322,1,maybe,244551
11202,12,323,1,yes,48157
11203,12,324,1,maybe,31596
11204,12,325,1,maybe,249809
11205,12,326,1,maybe,315298
11206,12,327,1,yes,3206
11207,12,328,1,maybe,14234
11208,12,329,1,maybe,3887
11209,12,330,1,yes,13068
11210,12,331,1,maybe,9529
11211,12,332,1,maybe,267136
11212,12,333,1,maybe,5691
11213,12,334,1,maybe,234821
11214,12,335,1,maybe,2999
11215,12,336,1,maybe,31760
11216,12,337,1,yes,124438
11217,12,338,1,yes,52267
11218,12,339,1,maybe,13743
11219,12,340,1,maybe,19367
11220,12,341,1,maybe,5566
11221,12,342,1,maybe,22500
11222,12,343,1,maybe,628176
11223,12,344,1,maybe,20090
11224,12,345,1,maybe,7824
11225,12,346,1,maybe,8808
11226,12,347,1,maybe,39245
11227,12,348,1,maybe,16408
11228,12,349,1,maybe,5306
11229,12,350,1,maybe,22733
11230,12,351,1,maybe,16929
11231,12,352,1,yes,307811
11232,12,353,1,yes,7186
11233,12,354,1,maybe,7130
11234,12,355,1,yes,4788
11235,12,356,1,maybe,22926
11236,12,357,1,maybe,7531
11237,12,358,1,yes,3901
11238,12,359,1,maybe,27115
11239,12,360,1,maybe,2415
11240,12,361,1,maybe,15699
11241,12,362,1,maybe,10716
11242,12,363,1,maybe,13237
11243,12,364,1,maybe,8728
11244,12,365,1,maybe,63204
11245,12,366,1,maybe,29143
11246,12,367,1,maybe,12199
11247,12,368,1,maybe,2921
11248,12,369,1,yes,66650
11249,12,370,1,maybe,39009
11250,12,371,1,maybe,49421
11251,12,372,1,maybe,7660
11252,12,373,1,maybe,17028
11253,12,374,1,maybe,9578
11254,12,375,1,maybe,11232
11255,12,376,1,yes,15137
11256,12,377,1,maybe,24848
11257,12,378,1,yes,85269
11258,12,379,1,yes,64329
11259,12,380,1,maybe,31009
11260,12,381,1,yes,211403
11261,12,382,1,maybe,33752
11262,12,383,1,maybe,17738
11263,12,384,1,maybe,10911
11264,12,385,1,maybe,26110
11265,12,386,1,maybe,2540
11266,12,387,1,yes,52485
11267,12,388,1,yes,37502
11268,12,389,1,maybe,10713
11269,12,390,1,maybe,15008
11270,12,391,1,yes,4768
11271,12,392,1,yes,21786
11272,12,393,1,maybe,3887
11273,12,394,1,yes,172731
11274,12,395,1,maybe,35699
11275,12,396,1,maybe,19969
11276,12,397,1,maybe,20990
11277,12,398,1,maybe,12622
11278,12,399,1,yes,13464
11279,12,400,1,yes,26930
11280,12,401,1,yes,38152
11281,12,402,1,maybe,83769
11282,12,403,1,maybe,17677
11283,12,404,1,yes,17201
11284,12,405,1,maybe,131192
11285,12,406,1,maybe,3409
11286,12,407,1,yes,9664
11287,12,408,1,maybe,39635
11288,12,409,1,maybe,221952
11289,12,410,1,maybe,5705
11290,12,411,1,maybe,7374
11291,12,412,1,yes,3085
11292,12,413,1,yes,3868
11293,12,414,1,yes,63108
11294,12,415,1,maybe,6437
11295,12,416,1,yes,4796
11296,12,417,1,maybe,42587
11297,12,418,1,maybe,73089
11298,12,419,1,maybe,3483
11299,12,420,1,yes,21068
11300,12,421,1,maybe,33314
11301,12,422,1,maybe,75195
11302,12,423,1,maybe,35131
11303,12,424,1,yes,42191
11304,12,425,1,maybe,21585
11305,12,426,1,maybe,7247
11306,12,427,1,maybe,18092
11307,12,428,1,maybe,20586
11308,12,429,1,maybe,7482
11309,12,430,1,maybe,4711
11310,12,431,1,yes,20179
11311,12,432,1,yes,3608
11312,12,433,1,maybe,32296
11313,12,434,1,maybe,55873
11314,12,435,1,maybe,5889
11315,12,436,1,maybe,20922
11316,12,437,1,maybe,17143
11317,12,438,1,maybe,17374
11318,12,439,1,maybe,34575
11319,12,440,1,maybe,14407
11320,12,441,1,maybe,3206
11321,12,442,1,maybe,55002
11322,12,443,1,maybe,8346
11323,12,444,1,maybe,4729
11324,12,445,1,maybe,5686
11325,12,446,1,maybe,9399
11326,12,447,1,no,149458
11327,12,448,1,no,71461
11328,12,449,1,maybe,4684
11329,12,450,1,yes,145846
11330,12,451,1,maybe,37652
11331,12,452,1,yes,15362
11332,12,453,1,maybe,64584
11333,12,454,1,no,64215
11334,12,455,1,yes,8085
11335,12,456,1,maybe,15363
11336,12,457,1,maybe,10148
11337,12,458,1,yes,35964
11338,12,459,1,maybe,16944
11339,12,460,1,yes,5554
11340,12,461,1,yes,6590
11341,12,462,1,yes,25520
11342,12,463,1,yes,6159
11343,12,464,1,maybe,34712
11344,12,465,1,yes,7430
11345,12,466,1,yes,86601
11346,12,467,1,maybe,9653
11347,12,468,1,maybe,138463
11348,12,469,1,maybe,38799
11349,12,470,1,maybe,23997
11350,12,471,1,maybe,36699
11351,12,472,1,yes,8465
11352,12,473,1,maybe,7106
11353,12,474,1,maybe,14432
11354,12,475,1,yes,33855
11355,12,476,1,yes,16027
11356,12,477,1,yes,54045
11357,12,478,1,yes,7319
11358,12,479,1,maybe,24128
11359,12,480,1,maybe,60513
11360,12,481,1,yes,3530
11361,12,482,1,yes,3171
11362,12,483,1,maybe,69252
11363,12,484,1,yes,3545
11364,12,485,1,maybe,6832
11365,12,486,1,yes,28740
11366,12,487,1,maybe,10969
11367,12,488,1,yes,10713
11368,12,489,1,maybe,19757
11369,12,490,1,maybe,2212
11370,12,491,1,maybe,19296
11371,12,492,1,maybe,5652
11372,12,493,1,maybe,59733
11373,12,494,1,maybe,65520
11374,12,495,1,maybe,17453
11375,12,496,1,maybe,5146
11376,12,497,1,maybe,7915
11377,12,498,1,yes,21186
11378,12,499,1,yes,43085
11379,12,500,1,yes,7003
11380,12,501,1,maybe,57199614
11381,12,502,1,maybe,4635
11382,12,503,1,maybe,21219
11383,12,504,1,yes,67925
11384,12,505,1,yes,71998
11385,12,506,1,maybe,16967
11386,12,507,1,maybe,211099
11387,12,508,1,maybe,12439
11388,12,509,1,yes,43947
11389,12,510,1,yes,21380
11390,12,511,1,maybe,13305
11391,12,512,1,no,84333
11392,12,513,1,yes,9446
11393,12,514,1,maybe,17262
11394,12,515,1,maybe,33850
11395,12,516,1,yes,3376
11396,12,517,1,maybe,284680
11397,12,518,1,maybe,8719
11398,12,519,1,maybe,41630
11399,12,520,1,yes,11331
11400,12,521,1,maybe,7832
11401,12,522,1,maybe,13225
11402,12,523,1,yes,11039
11403,12,524,1,maybe,20717
11404,12,525,1,maybe,11858
11405,12,526,1,yes,10926
11406,12,527,1,maybe,25371
11407,12,528,1,maybe,11299
11408,12,529,1,yes,6066
11409,12,530,1,yes,6440
11410,12,531,1,maybe,11070
11411,12,532,1,yes,6858
11412,12,533,1,maybe,21823
11413,12,534,1,maybe,20081
11414,12,535,1,yes,2098
11415,12,536,1,maybe,325449
11416,12,537,1,maybe,10917
11417,12,538,1,yes,47561
11418,12,539,1,maybe,5574
11419,12,540,1,maybe,15440
11420,12,541,1,yes,91128
11421,12,542,1,maybe,43005
11422,12,543,1,maybe,8606
11423,12,544,1,maybe,19062
11424,12,545,1,maybe,21825
11425,12,546,1,maybe,4538
11426,12,547,1,maybe,29704
11427,12,548,1,maybe,9518
11428,12,549,1,maybe,4581
11429,12,550,1,yes,4716
11430,12,551,1,maybe,12981
11431,12,552,1,maybe,14556
11432,12,553,1,maybe,17510
11433,12,554,1,maybe,14454
11434,12,555,1,maybe,2520
11435,12,556,1,maybe,54404
11436,12,557,1,yes,162054
11437,12,558,1,maybe,16603
11438,12,559,1,maybe,10386
11439,12,560,1,maybe,10861
11440,12,561,1,yes,3022
11441,12,562,1,maybe,86025
11442,12,563,1,maybe,28214
11443,12,564,1,maybe,81927
11444,12,565,1,maybe,17355
11445,12,566,1,yes,19168
11446,12,567,1,maybe,83909
11447,12,568,1,maybe,277048
11448,12,569,1,yes,30290
11449,12,570,1,maybe,5273
11450,12,571,1,yes,2470
11451,12,572,1,maybe,11079
11452,12,573,1,maybe,3166
11453,12,574,1,maybe,46048
11454,12,575,1,maybe,10677
11455,12,576,1,yes,11996
11456,12,577,1,maybe,30117
11457,12,578,1,yes,1883
11458,12,579,1,maybe,500435
11459,12,580,1,maybe,13512
11460,12,581,1,maybe,1565
11461,12,582,1,yes,3483
11462,12,583,1,yes,49080
11463,12,584,1,yes,29212
11464,12,585,1,yes,3858
11465,12,586,1,maybe,27833
11466,12,587,1,yes,5899
11467,12,588,1,maybe,2694
11468,12,589,1,maybe,191418
11469,12,590,1,maybe,21163
11470,12,591,1,maybe,12082
11471,12,592,1,maybe,9153
11472,12,593,1,maybe,5490
11473,12,594,1,yes,77790
11474,12,595,1,maybe,11242
11475,12,596,1,maybe,3729
11476,12,597,1,yes,2204
11477,12,598,1,maybe,27260
11478,12,599,1,yes,7989
11479,12,600,1,maybe,15129
11480,12,601,1,maybe,11908
11481,12,602,1,yes,8543
11482,12,603,1,maybe,9777
11483,12,604,1,maybe,7490
11484,12,605,1,yes,3393
11485,12,606,1,maybe,24659
11486,12,607,1,yes,31509
11487,12,608,1,maybe,12420
11488,12,609,1,yes,24654
11489,12,610,1,maybe,8310
11490,12,611,1,maybe,12177
11491,12,612,1,yes,9064
11492,12,613,1,maybe,28662
11493,12,614,1,maybe,6177
11494,12,615,1,yes,144356
11495,12,616,1,yes,41135
11496,12,617,1,maybe,197668
11497,12,618,1,maybe,1985
11498,12,619,1,maybe,3321
11499,12,620,1,no,7885
11500,12,621,1,maybe,9042
11501,12,622,1,yes,58002
11502,12,623,1,yes,19526
11503,12,624,1,yes,25927
11504,12,625,1,maybe,20518
11505,12,626,1,maybe,159947
11506,12,627,1,maybe,16879
11507,12,628,1,maybe,24704
11508,12,629,1,maybe,8799
11509,12,630,1,maybe,3810
11510,12,631,1,maybe,9527
11511,12,632,1,maybe,3862
11512,12,633,1,maybe,31407
11513,12,634,1,maybe,8756
11514,12,635,1,yes,4919
11515,12,636,1,maybe,14369
11516,12,637,1,yes,35142
11517,12,638,1,maybe,105123
11518,12,639,1,maybe,12439
11519,12,640,1,yes,82509
11520,12,641,1,maybe,11594
11521,12,642,1,maybe,30791
11522,12,643,1,maybe,29533
11523,12,644,1,maybe,3121
11524,12,645,1,maybe,24626
11525,12,646,1,yes,7005
11526,12,647,1,maybe,25951
11527,12,648,1,yes,10315
11528,12,649,1,yes,331621
11529,12,650,1,yes,2547
11530,12,651,1,yes,22362
11531,12,652,1,yes,4282
11532,12,653,1,yes,1533
11533,12,654,1,maybe,33401
11534,12,655,1,maybe,5828
11535,12,656,1,yes,5063
11536,12,657,1,maybe,5513
11537,12,658,1,maybe,6296
11538,12,659,1,maybe,173501
11539,12,660,1,yes,24417
11540,12,661,1,maybe,2843
11541,12,662,1,maybe,7415
11542,12,663,1,maybe,71511
11543,12,664,1,maybe,8479
11544,12,665,1,yes,3777
11545,12,666,1,maybe,2146
11546,12,667,1,maybe,15496
11547,12,668,1,maybe,52284
11548,12,669,1,maybe,3310
11549,12,670,1,yes,6061
11550,12,671,1,yes,9124
11551,12,672,1,maybe,6239
11552,12,673,1,maybe,3633
11553,12,674,1,yes,25233
11554,12,675,1,maybe,48129
11555,12,676,1,yes,8694
11556,12,677,1,yes,7699
11557,12,678,1,maybe,13920
11558,12,679,1,maybe,54209
11559,12,680,1,maybe,6680
11560,12,681,1,yes,4682
11561,12,682,1,maybe,38982
11562,12,683,1,maybe,4452
11563,12,684,1,maybe,85578
11564,12,685,1,yes,3119
11565,12,686,1,maybe,10592
11566,12,687,1,yes,20843
11567,12,688,1,maybe,21906
11568,12,689,1,yes,27248
11569,12,690,1,maybe,37849
11570,12,691,1,maybe,53339
11571,12,692,1,yes,2239
11572,12,693,1,yes,5943
11573,12,694,1,no,56555
11574,12,695,1,yes,4251
11575,12,696,1,maybe,214236
11576,12,697,1,maybe,2279
11577,12,698,1,maybe,4599
11578,12,699,1,yes,14597
11579,12,700,1,yes,100867
11580,12,701,1,yes,134334
11581,12,702,1,maybe,17813
11582,12,703,1,maybe,17505
11583,12,704,1,yes,42404
11584,12,705,1,maybe,11577
11585,12,706,1,maybe,45299
11586,12,707,1,maybe,66919
11587,12,708,1,maybe,17655
11588,12,709,1,maybe,45668
11589,12,710,1,yes,9037
11590,12,711,1,maybe,424139
11591,12,712,1,maybe,242624
11592,12,713,1,yes,10658
11593,12,714,1,yes,2379
11594,12,715,1,maybe,19415
11595,12,716,1,maybe,46588
11596,12,717,1,maybe,21704
11597,12,718,1,maybe,10441
11598,12,719,1,maybe,10514
11599,12,720,1,yes,4356
11600,12,721,1,maybe,43674
11601,12,722,1,maybe,20353
11602,12,723,1,no,49470
11603,12,724,1,maybe,6210
11604,12,725,1,maybe,324210
11605,12,726,1,maybe,4562
11606,12,727,1,yes,10448
11607,12,728,1,maybe,24798
11608,12,729,1,maybe,8459
11609,12,730,1,yes,25002
11610,12,731,1,maybe,7621
11611,12,732,1,maybe,5724
11612,12,733,1,maybe,3303
11613,12,734,1,maybe,16490
11614,12,735,1,maybe,3944
11615,12,736,1,yes,12612
11616,12,737,1,maybe,208813
11617,12,738,1,maybe,3060
11618,12,739,1,yes,6746
11619,12,740,1,maybe,22669
11620,12,741,1,maybe,4046
11621,12,742,1,maybe,14220
11622,12,743,1,yes,2317
11623,12,744,1,yes,33498
11624,12,745,1,maybe,16755
11625,12,746,1,maybe,4109
11626,12,747,1,maybe,5932
11627,12,748,1,maybe,8127
11628,12,749,1,maybe,4593
11629,12,750,1,yes,4938
11630,12,751,1,maybe,17411
11631,12,752,1,maybe,14444
11632,12,753,1,maybe,53193
11633,12,754,1,maybe,8446
11634,12,755,1,maybe,1959
11635,12,756,1,maybe,5403
11636,12,757,1,yes,60887
11637,12,758,1,maybe,75583
11638,12,759,1,maybe,14753
11639,12,760,1,yes,11121
11640,12,761,1,maybe,13976
11641,12,762,1,maybe,26694
11642,12,763,1,yes,2744
11643,12,764,1,maybe,31446
11644,12,765,1,maybe,5499453
11645,12,766,1,maybe,310999
11646,12,767,1,maybe,7820
11647,12,768,1,maybe,8558
11648,12,769,1,maybe,323656
11649,12,770,1,maybe,6961
11650,12,771,1,maybe,25026
11651,12,772,1,maybe,411442
11652,12,773,1,yes,3260
11653,12,774,1,maybe,25952
11654,12,775,1,yes,357474
11655,12,776,1,maybe,205642
11656,12,777,1,maybe,13566
11657,12,778,1,maybe,55040
11658,12,779,1,maybe,139078
11659,12,780,1,maybe,262982
11660,12,781,1,maybe,6256
11661,12,782,1,maybe,12776
11662,12,783,1,maybe,9489
11663,12,784,1,maybe,133922
11664,12,785,1,maybe,20185
11665,12,786,1,maybe,109158
11666,12,787,1,yes,93086
11667,12,788,1,maybe,10107
11668,12,789,1,maybe,3488
11669,12,790,1,yes,81263
11670,12,791,1,maybe,5317
11671,12,792,1,maybe,8394
11672,12,793,1,yes,8238
11673,12,794,1,maybe,72313
11674,12,795,1,maybe,179329
11675,12,796,1,maybe,8863
11676,12,797,1,maybe,6542
11677,12,798,1,maybe,7351
11678,12,799,1,maybe,110903
11679,12,800,1,maybe,9844
11680,12,801,1,yes,64457
11681,12,802,1,maybe,49323
11682,12,803,1,yes,4169
11683,12,804,1,maybe,325321
11684,12,805,1,yes,17208
11685,12,806,1,maybe,9726
11686,12,807,1,maybe,21836
11687,12,808,1,yes,13092
11688,12,809,1,yes,28623
11689,12,810,1,maybe,9361
11690,12,811,1,maybe,105755
11691,12,812,1,yes,33258
11692,12,813,1,maybe,72614
11693,12,814,1,yes,42553
11694,12,815,1,maybe,13433
11695,12,816,1,maybe,37108
11696,12,817,1,maybe,5885
11697,12,818,1,maybe,19887
11698,12,819,1,yes,3567
11699,12,820,1,yes,12208
11700,12,821,1,maybe,25585
11701,12,822,1,maybe,555941
11702,12,823,1,yes,10232
11703,12,824,1,yes,79606
11704,12,825,1,maybe,7243
11705,12,826,1,yes,3911
11706,12,827,1,maybe,16917
11707,12,828,1,maybe,4503
11708,12,829,1,yes,4528
11709,12,830,1,yes,27780
11710,12,831,1,maybe,78211
11711,12,832,1,maybe,27636
11712,12,833,1,yes,103557
11713,12,834,1,yes,32276
11714,12,835,1,yes,2727
11715,12,836,1,maybe,9064
11716,12,837,1,yes,11613
11717,12,838,1,yes,36248
11718,12,839,1,maybe,38934
11719,12,840,1,maybe,43726
11720,12,841,1,maybe,3509
11721,12,842,1,maybe,8548
11722,12,843,1,maybe,2606
11723,12,844,1,maybe,8063
11724,12,845,1,yes,14047
11725,12,846,1,maybe,25461
11726,12,847,1,maybe,9386
11727,12,848,1,maybe,2754
11728,12,849,1,maybe,3888
11729,12,850,1,yes,20100
11730,12,851,1,maybe,6838
11731,12,852,1,maybe,161474
11732,12,853,1,yes,2780
11733,12,854,1,maybe,29861
11734,12,855,1,maybe,18710
11735,12,856,1,maybe,103232
11736,12,857,1,yes,50363
11737,12,858,1,maybe,5795
11738,12,859,1,maybe,5368
11739,12,860,1,maybe,12256
11740,12,861,1,maybe,3332
11741,12,862,1,yes,3732
11742,12,863,1,yes,12427
11743,12,864,1,maybe,43666
11744,12,865,1,maybe,14937
11745,12,866,1,maybe,34351
11746,12,867,1,maybe,28504
11747,12,868,1,yes,2664
11748,12,869,1,yes,27345
11749,12,870,1,yes,8371
11750,12,871,1,yes,173086
11751,12,872,1,yes,16792
11752,12,873,1,yes,357721
11753,12,874,1,maybe,372233
11754,12,875,1,yes,11231
11755,12,876,1,maybe,1901
11756,12,877,1,maybe,11898
11757,12,878,1,maybe,11621
11758,12,879,1,maybe,80698
11759,12,880,1,yes,9629
11760,12,881,1,maybe,55821
11761,12,882,1,maybe,2674
11762,12,883,1,maybe,9396
11763,12,884,1,maybe,7457
11764,12,885,1,maybe,24684
11765,12,886,1,maybe,2731
11766,12,887,1,maybe,10216
11767,12,888,1,yes,1830
11768,12,889,1,maybe,8042
11769,12,890,1,maybe,11481
11770,12,891,1,yes,10806
11771,12,892,1,yes,29932
11772,12,893,1,maybe,16627
11773,12,894,1,maybe,11476
11774,12,895,1,yes,5341
11775,12,896,1,maybe,23897
11776,12,897,1,maybe,19984
11777,12,898,1,maybe,46101
11778,12,899,1,maybe,2927
11779,12,900,1,maybe,71978
11780,12,901,1,maybe,4157
11781,12,902,1,maybe,15115
11782,12,903,1,maybe,10931
11783,12,904,1,maybe,21636
11784,12,905,1,maybe,9320
11785,12,906,1,maybe,6524
11786,12,907,1,maybe,5603
11787,12,908,1,maybe,150389
11788,12,909,1,maybe,7912
